study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,exact_reference_trials_per_configuration,exact_reference_sampling_scope,exact_fast_disagreement_covers_all_evaluation_trials,runtime_component,runtime_sample_count,exact_reference_trial_count,exact_fast_disagreement_trial_count,exact_fast_disagreement_scope,mean_exact_fast_disagreement_deg,max_exact_fast_disagreement_deg,mean_runtime_s,median_runtime_s,p95_runtime_s
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1628730252,505530903,505530903,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0009741990494789664,0.0014174190551231277,0.25909173329516005,0.26108799991197884,0.26584044995252043
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2254431987,4139100278,4139100278,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001654498598887585,0.0014456499484367669,0.002502624969929457
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2254431987,4139100278,4139100278,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004804220700985752,0.00445905007654801,0.007427419966552405
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2254431987,4139100278,4139100278,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0006939478692083311,0.0011508469725906999,0.27121573329592746,0.27254479995463043,0.28155065000755714
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,135666349,549543133,549543133,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016336643986869603,0.0014153000665828586,0.0024989300523884594
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,135666349,549543133,549543133,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004777326500858181,0.0043769500334747136,0.007388345024082809
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,135666349,549543133,549543133,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0007954552182181454,0.0011543619596842338,0.241746799981532,0.23849799996241927,0.2505658299662173
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,3266163229,1452270478,1452270478,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001609171301475726,0.0013825500500388443,0.0024972599290776997
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,3266163229,1452270478,1452270478,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00463802209997084,0.0042572999955154955,0.006534550042124465
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,3266163229,1452270478,1452270478,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0007070837459303845,0.001048314099192627,0.25017033334976685,0.2513245999580249,0.255512659996748
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,2943169307,3003745806,3003745806,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015920516985934228,0.0014020499656908214,0.0024741299799643456
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,2943169307,3003745806,3003745806,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0046658581991214304,0.004296849947422743,0.006843120057601481
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,2943169307,3003745806,3003745806,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00044656477049049344,0.0006528884723769933,0.25658196668761474,0.2597168000647798,0.27015571992378684
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,2685582665,2853902794,2853902794,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0015626548987347632,0.0013714500237256289,0.002494855021359399
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,2685582665,2853902794,2853902794,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00458838940190617,0.004155450034886599,0.006706465070601552
srp_paired_full,random_broadband,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,2685582665,2853902794,2853902794,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.000437972257321273,0.000456360981839144,0.26102366667085636,0.25822139997035265,0.2674195800209418
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,4041428999,8388936,8388936,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016385565012460575,0.0014153000083751976,0.0025417350290808825
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,4041428999,8388936,8388936,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005037886202102527,0.004621850035618991,0.008190660015679887
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,4041428999,8388936,8388936,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0017066198336069926,0.002355413568239563,0.26438160000058514,0.2620458999881521,0.27862111005233603
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,62965735,3678229715,3678229715,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016682986977975816,0.0014596999972127378,0.002510730020003393
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,62965735,3678229715,3678229715,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0050850444001844155,0.004668149980716407,0.007912364945514127
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,62965735,3678229715,3678229715,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0015575668430165886,0.002254316197111169,0.24981656666689864,0.25600260007195175,0.2572935599484481
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,3243430441,1074737428,1074737428,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016739187004277483,0.0014681000029668212,0.00250942490529269
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,3243430441,1074737428,1074737428,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005104604402207769,0.004730399989057332,0.008075690019177273
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,3243430441,1074737428,1074737428,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00331856166841374,0.005239578053910242,0.2526400333736092,0.25009910005610436,0.2632146199699491
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3811505730,2186169253,2186169253,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001281297500594519,0.001257800031453371,0.0014370899996720254
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3811505730,2186169253,2186169253,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0038483212997671217,0.0035938499495387077,0.005526274937437847
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3811505730,2186169253,2186169253,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0019087142022045653,0.0024881978740952035,0.2114393999412035,0.21230809995904565,0.2131865899427794
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,1094642584,4205007572,4205007572,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001284297801204957,0.0012557500158436596,0.0014549650135450064
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,1094642584,4205007572,4205007572,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0038573656996013597,0.003619649971369654,0.00554082003654912
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,1094642584,4205007572,4205007572,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.000803275361082005,0.0018688182675747707,0.20706876666129878,0.20595229999162257,0.20901778996922077
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,2189362253,1830273438,1830273438,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016201671997550875,0.0013892999850213528,0.002501245064195245
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,2189362253,1830273438,1830273438,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0047645293979439885,0.004431450041010976,0.007162054936634376
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,2189362253,1830273438,1830273438,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0009427087861180165,0.0011966398348796361,0.21038166666403413,0.2108573999721557,0.2120772600406781
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,3548074931,1948219200,1948219200,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016864306001225487,0.0014461000100709498,0.002522765001049265
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,3548074931,1948219200,1948219200,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004897463799803518,0.004561500041745603,0.0073381300899200115
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,3548074931,1948219200,1948219200,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0008816090869222633,0.0012659281056179635,0.26325006666593254,0.2631937999976799,0.26378068996127696
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,1806769374,2354666783,2354666783,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.00167365429981146,0.001411949924658984,0.002537004993064329
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,1806769374,2354666783,2354666783,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004810983898234554,0.004383849969599396,0.007424099941272287
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,1806769374,2354666783,2354666783,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0007726146684529839,0.0009402381668855388,0.2573716666471834,0.25778859993442893,0.26639430997893215
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,2876630417,130274188,130274188,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016055234016384928,0.0013934000162407756,0.002479905023938045
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,2876630417,130274188,130274188,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004638073000940495,0.0042912999633699656,0.006980080041103062
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,2876630417,130274188,130274188,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0006869837924456823,0.0008602412440452202,0.2537500000325963,0.2542832000181079,0.26805905003566294
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,343543349,2672270830,2672270830,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001600660799187608,0.001379899913445115,0.002502655074931681
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,343543349,2672270830,2672270830,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004705602803034708,0.0043074500281363726,0.007325880089774723
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,343543349,2672270830,2672270830,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0007025165583074226,0.0012925106630857725,0.2722008000127971,0.2709163000108674,0.3050853400374763
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3930030506,43841070,43841070,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016004724982194602,0.0013947499101050198,0.0024741999804973602
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3930030506,43841070,43841070,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004797706799232401,0.0044440500205382705,0.0071579349925741526
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3930030506,43841070,43841070,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001063489907247639,0.0012287733843341785,0.24477383339156708,0.24459200003184378,0.25053722003940493
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,4240661717,2694721680,2694721680,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017448373989900573,0.0014977500541135669,0.0025506050908006726
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,4240661717,2694721680,2694721680,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005216609898139723,0.004775449924636632,0.008742180024273686
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,4240661717,2694721680,2694721680,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0020336534341833475,0.0024330381436678777,0.3053949666985621,0.3109980000881478,0.31496807993389664
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1647985333,3210242909,3210242909,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001698492501396686,0.0014512999914586544,0.0025308149459306152
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1647985333,3210242909,3210242909,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005007506699534133,0.004678950004745275,0.007636740047018974
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1647985333,3210242909,3210242909,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0014751526450101488,0.0024325015073564556,0.2913121666448812,0.28957349993288517,0.2971469099749811
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017073730037081988,0.0014415999758057296,0.002547434961888939
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004974773501046002,0.0045582500169985,0.007673099986277521
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0016216561342422954,0.0017590532378355948,0.3008550667048742,0.3023441000841558,0.30522302000317725
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016662324032513424,0.0014246500213630497,0.0025174699607305225
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004771418699878268,0.004395949945319444,0.0072632299968972795
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0013569448170898358,0.0015772127321452228,0.3007830999946843,0.3061051999684423,0.31415812999475745
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016800045010168106,0.001441999978851527,0.002515084942569956
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004784536200226284,0.004426500061526895,0.007139984989771618
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001696059867349342,0.0018466034517176325,0.30760433334702003,0.3065536000067368,0.3273567399941385
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017204097993671894,0.0014867999707348645,0.002544239931739867
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004910897100926377,0.004512750019785017,0.007545355049660428
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0007205567084453075,0.0010839153257621028,0.30322386665890616,0.2943630999652669,0.3315916000283323
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016918181008659303,0.0014608500059694052,0.0025249499070923776
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004788011798402295,0.004491249972488731,0.006972484989091751
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0013332736254845004,0.0017905164145494417,0.30927323332677287,0.30324309994466603,0.32431921001989394
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001712253800709732,0.0014937000232748687,0.002497790037887171
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004907168201170862,0.004648400004953146,0.00743341001216322
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0013209353564829494,0.0016675246277416775,0.31487593334168196,0.32032259996049106,0.3219441300490871
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,10.0,10.0,1024,all_6,500,1000,849176369,2051675901,2051675901,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017289925992954522,0.0014958499814383686,0.0025154250557534396
