split,sequence_count,dependent_frame_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,quality_metric,quality_sample_count,quality_mean,quality_p50,spearman_correlation_with_absolute_angular_error,pearson_correlation_with_absolute_angular_error,sequence_seeds_json,seed_scope,quality_score_probability_claimed,quality_metric_uses_truth_online,offline_error_correlation_uses_truth,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.7222535972377242,1.710189464682459,-0.11597666018338429,-0.034231314413189246,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.008316760331057207,0.008216447301889333,-0.28346762989719376,-0.36678693560417125,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,stationary,gcc_total_spectral_energy,60,6652159.7726887725,6654090.62096752,-0.3155320922478467,-0.32296704001402815,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,stationary,gcc_valid_pair_count,60,3.0,3.0,,,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.8925304054779468,1.896689718277882,-0.12353431508752434,-0.18998912693165176,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.6196560884184164,1.6037915272507777,-0.1520422339538761,-0.2417030073729557,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.008982536288234805,0.009036886149522496,-0.11325368157821618,-0.12461427923661478,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_total_spectral_energy,60,13545590.990481962,13520066.310540901,-0.17515976660183388,-0.11387896690401901,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.9102484196545282,1.913810349394236,0.09952764656849127,0.02529181422894461,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.6439939354011595,1.659747166763986,0.14259516532370106,0.15549285494514886,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.008545430248530366,0.008655468565179288,0.013559322033898306,-0.11655236353927592,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_total_spectral_energy,60,13375809.643976325,13490437.533513604,-0.14554042789663796,-0.139113883016854,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_peak_score,60,0.12704003478363673,0.12786699267791457,0.05001389274798557,0.020876074106949232,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_score_margin,60,0.013242588571529589,0.01368702496404945,-0.4223951097527092,-0.6736289790314944,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_local_curvature_eigenvalue_min,60,4.735630877527401,4.728970522762955,0.040011114198388445,-0.09010702581356349,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_local_curvature_eigenvalue_max,60,19.57069763464727,19.98316875085294,-0.2398444012225619,-0.2116023355214088,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_used_spectral_energy,60,13545590.990481962,13520066.310540901,-0.1510419560989164,-0.09432110732573054,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_mean_spectral_energy_fraction,60,0.8170687129406141,0.8176201870481596,0.11536537927202005,0.11017541669689343,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,boundary_hit,60,0.0,0.0,,,"[2173606942, 1874123665, 2225888608]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_peak_score,60,0.11847036926075627,0.11864230650269396,-0.01722700750208392,-0.10803156109899564,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_score_margin,60,0.012810723179134861,0.012380409462070252,-0.37721589330369554,-0.5345666164379901,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_local_curvature_eigenvalue_min,60,4.458999880382844,4.4439369858314315,-0.05818282856348987,-0.15831150141849654,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_local_curvature_eigenvalue_max,60,18.716865211077728,18.690525856498844,-0.02984162267296472,-0.09952346650238507,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_used_spectral_energy,60,13375809.643976325,13490437.533513604,-0.12031119755487636,-0.1390645230176028,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,srp_mean_spectral_energy_fraction,60,0.8131646371024165,0.8132982208176809,-0.2651847735482079,-0.26718941524011486,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,stationary,boundary_hit,60,0.0,0.0,,,"[1960925278, 2769299151, 1270690024]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.883412580220342,1.8668193244962277,-0.0639622117254793,-0.17053130882834927,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.6921056147211675,1.6622765818378638,-0.13809391497638235,-0.1827639839018199,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.008380263774128798,0.008414559309409488,-0.13264795776604615,-0.29177259456127197,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_total_spectral_energy,60,6792927.598809847,6761417.498973956,-0.23350930814115037,-0.30179710037763113,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8545437057068106,1.8386290081148842,-0.059794387329813854,-0.08019848610836018,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.6829557548480603,1.658850077688052,-0.1719366490691859,-0.22451423179665023,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.008678545527244667,0.008505309089672602,-0.3000277854959712,-0.34477234787788275,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_total_spectral_energy,60,6661908.481397018,6689838.803832978,0.14770769658238403,0.1323198121877303,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,-6.0,random_broadband,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8781413123056638,1.897775500872842,-0.04790219505418172,-0.17239286453703,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.626078095488761,1.6188845024268552,-0.09930536260072244,-0.24681289359067662,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.008577013837038716,0.008606223818578724,-0.19861072520144488,-0.41042719674954886,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_total_spectral_energy,60,13571135.944808554,13586542.522430029,-0.18588496804667967,-0.2857935205603027,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8779563368705194,1.861351319410859,0.08680188941372605,0.057092171348753246,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.6259122334303837,1.613306363384123,-0.050458460683523214,-0.05583757000773382,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.00868311032479651,0.008514489488099162,-0.004834676298971938,-0.04247546157473817,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_total_spectral_energy,60,13286185.452594604,13380220.17248192,-0.05223673242567381,-0.1427543995465035,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,-6.0,random_broadband,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[1967417065, 338665992, 551893562]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,transverse,srp_peak_score,60,0.12142153939201807,0.12392607478999368,-0.1374270630730759,-0.35290051771116104,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,transverse,srp_score_margin,60,0.014828500305952124,0.01502077752855932,-0.35482078355098645,-0.5928891645841728,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,-6.0,random_broadband,transverse,srp_local_curvature_eigenvalue_min,60,4.42427339355525,4.4326391767963695,-0.07335370936371216,-0.310865307713835,"[3044710504, 3302659053, 3433970978]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
