study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,true_tdoa_s,true_tdoa_us,bias_s,bias_us,standard_deviation_us,rmse_us,median_absolute_error_us,p95_absolute_error_us,catastrophic_outlier_fraction_gt_1_sample,mean_peak_value,mean_peak_to_second_peak_ratio,median_peak_to_second_peak_ratio,mean_peak_curvature,mean_used_spectral_energy,mean_spectral_energy_fraction,boundary_hit_fraction,invalid_fraction
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,0-1,1000,2000,1331799679,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,1.2146222543179956e-07,0.12146222543179956,5.007596620695603,5.007817785807614,3.269010360579174,9.83552689904346,0.0,0.04312191318744843,1.6099404381797384,1.585811617897754,0.0024518171686828626,88365.43106485113,0.892585745712075,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,0-2,1000,2000,1331799679,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-2.0020721365904634e-07,-0.20020721365904634,5.167160526656168,5.169746711656255,3.4194507694633707,10.424160144115879,0.0,0.04192415430821689,1.618515502728386,1.5971437917377251,0.0024128771617722184,86901.45535842633,0.890264245520462,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,0-3,1000,2000,1331799679,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.4368574488581451e-07,-0.1436857448858145,4.972528700351148,4.973361463664326,3.442568565939513,9.779777430847567,0.0005,0.04305922428478047,1.6056974445425545,1.5880674166026656,0.002438516014933799,88415.86647127196,0.8925865178673226,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,1-2,1000,2000,1331799679,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,2.2377245400466283e-08,0.022377245400466282,4.99987499283202,4.998674955434363,3.2573775515637697,9.876096800993828,0.0,0.042623834319572146,1.6127389731367143,1.5912736088510635,0.0024291613027364444,86721.8094102689,0.8901964611611736,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,1-3,1000,2000,1331799679,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,-8.169987568117527e-09,-0.008169987568117527,4.979599443889463,4.978361092264233,3.2520568631045945,9.911809997650904,0.0005,0.04332379111482486,1.6035034265046086,1.5832041559879562,0.0024387896833272596,88228.29267037893,0.8924896268243344,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,2-3,1000,2000,1331799679,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,2.2855545730719017e-07,0.22855545730719018,4.89435969588676,4.898470889100932,3.216176060802633,9.812652542456352,0.0,0.04277202292344978,1.6107008263040563,1.5875367475060316,0.0024267591383765356,86812.15762919268,0.8906176411526704,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,26834054,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-3.997862585890076e-08,-0.03997862585890076,4.15208758710234,4.15020358418282,2.8845364248754746,8.041993206692819,0.0,0.051252730201749516,1.6089154203517821,1.596403990054475,0.0028962148903932043,77576.50983883758,0.9169390224160371,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,26834054,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-1.0376507426262981e-07,-0.1037650742626298,4.11957885514049,4.118825828365851,2.755749237070941,8.14026432236434,0.0,0.04953549845444283,1.6070904049666774,1.5894792521033687,0.002850770987359055,76409.7026555323,0.9147081998979555,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,26834054,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,1.5134769645136577e-07,0.15134769645136578,4.078144229195087,4.078913485106567,2.767419450821145,8.236485464742158,0.0,0.0511422023835968,1.602317308894098,1.5838871802425571,0.0028794314621588563,77685.31864982189,0.917299535394628,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,26834054,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.5255764967950778e-07,-0.15255764967950777,4.022800426582675,4.023681670475111,2.7319941738019695,8.072504988027312,0.0,0.05023732822685067,1.6099965217115662,1.5929050284785444,0.002858176407401072,76275.96114368114,0.9147244115149918,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,26834054,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,1.0292277767448896e-07,0.10292277767448896,4.054195752821319,4.053475027326117,2.7425671217833076,7.72847849200279,0.0,0.05190035402908513,1.607883963758934,1.5923428820165564,0.0029290635396977847,77559.19780206075,0.9174360065698695,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,26834054,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,2.942439519129801e-07,0.2942439519129801,4.022478375708579,4.031219598830789,2.627951991854516,8.05626311376769,0.0,0.05035821028728443,1.6047453214875278,1.5867350596179153,0.0028455314806240853,76384.6531591367,0.9151149181227431,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,112784856,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.0959532741840918e-08,-0.010959532741840918,4.035462270976748,4.034468164946216,2.587269882556564,8.05856518865283,0.0,0.05142141169323857,1.5991312211942215,1.5840046432118595,0.002897692704992796,77648.6826378417,0.9172353597827482,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,112784856,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-2.8899471475073077e-08,-0.028899471475073078,4.074302898628591,4.073386713432692,2.6911667983268104,8.060314709589608,0.0,0.04955607348300577,1.6070048771010417,1.5884100919315487,0.002843230005982407,76361.7890106686,0.9149105187972789,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,112784856,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-8.601802631988117e-08,-0.08601802631988117,4.062701725564154,4.062596662123681,2.79284247486626,7.934345572845066,0.0,0.051173604788293706,1.6106424492886566,1.594796121318927,0.0028919182270035646,77659.68112017724,0.9170630205222036,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,112784856,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-2.3630136297734471e-07,-0.23630136297734472,4.1196799703072315,4.125423070470066,2.7348266116703934,8.209569771449054,0.0,0.05047236924207591,1.610573279500921,1.594602204877338,0.002858737978161567,76214.43994859097,0.9148287269275884,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,112784856,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,-4.1092934473307553e-08,-0.04109293447330755,3.98889969301444,3.988114056770926,2.6636021895502515,7.876907778829954,0.0,0.051874744452971924,1.6054597395075216,1.587935900292309,0.002911262116315797,77519.50475669527,0.9170989904558953,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,112784856,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,2.2478823565298113e-07,0.22478823565298114,4.021783869838006,4.027056974246739,2.759973473172588,7.88519475451325,0.0,0.050324086803583516,1.6128378158234469,1.59655770729338,0.002857226496315447,76242.15475435644,0.9148576511848822,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-1,1000,2000,420905120,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,1.5920324698115116e-07,0.15920324698115115,3.2969748985969005,3.2991694579614133,2.1996936490194456,6.383982923536802,0.0,0.060915046825954375,1.5997025095923176,1.5859527317244095,0.0034307511965139532,71008.09908238145,0.9388495101829882,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-2,1000,2000,420905120,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-2.069812906426348e-07,-0.2069812906426348,3.287596726372873,3.2924649121438585,2.280417124360292,6.502274562816773,0.0,0.05807692826015001,1.604152489361541,1.587074637905153,0.0033542364257723068,69822.07744117157,0.9362280684562997,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-3,1000,2000,420905120,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.3150566004021524e-07,-0.13150566004021524,3.222103188902546,3.2231755691551514,2.1039423734142377,6.1931790560497575,0.0,0.0609930033290858,1.5922852688901492,1.5804005155500123,0.003418698804607322,70983.63222126734,0.9389185314760896,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,1-2,1000,2000,420905120,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-4.2322252414493374e-07,-0.4232225241449337,3.378611683912785,3.403339418674682,2.243795244145192,6.774312467910362,0.0,0.05906658428596864,1.6220678888875482,1.611893378578547,0.0033710561606565227,69671.17709458832,0.9361228571844511,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,1-3,1000,2000,420905120,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,-1.1941238506533653e-07,-0.11941238506533652,3.254436004195907,3.254999488388317,2.105403124229014,6.613141599702564,0.0,0.061665020966487336,1.618966073919273,1.6040640925643568,0.0034449619883901357,70831.9805359321,0.9388431037714192,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,2-3,1000,2000,420905120,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,2.8311672239271706e-07,0.28311672239271707,3.4877869656900744,3.4975203128242063,2.3290053429139888,6.79251090362597,0.0,0.05916030742816949,1.6187407207589763,1.6063612618536043,0.0033746268379700605,69646.87743739085,0.9361931882127085,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-1,1000,2000,4039730877,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-2.3392488262461736e-07,-0.23392488262461736,3.135918107776929,3.1438489528291322,2.1866570994040457,6.040267041992363,0.0,0.06106918362534203,1.6017943099668137,1.5825064560502033,0.003425470600606129,70981.71304135204,0.9387871331069109,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-2,1000,2000,4039730877,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-2.7431520080556598e-08,-0.027431520080556597,3.398163429554467,3.397424528213736,2.331286703397136,6.568558285844988,0.0,0.058021866777007665,1.6022014108778744,1.5804000773776872,0.0033370813177156593,69724.34008414134,0.9359246593226417,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,0-3,1000,2000,4039730877,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.6270583188060836e-08,-0.016270583188060836,3.259172670287669,3.258398398505001,2.1846178717550533,6.301936172431846,0.0,0.060932454233276694,1.6064954302780503,1.5924597545249526,0.0034512151168796185,70920.46644653445,0.9385171821776737,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,1-2,1000,2000,4039730877,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.7169307011247149e-07,-0.17169307011247148,3.259295589543553,3.263000880550401,2.1284853708876916,6.502670812113912,0.0,0.05920116659660048,1.6133817066672995,1.6017598572249285,0.0033725710257517328,69636.42745950028,0.9359478931373196,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,1-3,1000,2000,4039730877,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,7.785214378317916e-08,0.07785214378317916,3.215364491876496,3.2155031468658253,2.1644452082905734,6.299992890828954,0.0,0.061704635809715636,1.6125305370528424,1.6046949377969206,0.0034437319703950406,70836.40955683315,0.938611259048453,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,2-3,1000,2000,4039730877,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,4.057280910600693e-07,0.4057280910600693,3.2720611067114986,3.2963079313053107,2.131849853479335,6.597860567972536,0.0,0.059275905172586615,1.6196178070699279,1.6084686467750844,0.0033760056380719946,69591.40165514883,0.9358706140771132,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-1,1000,2000,3567022621,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-5.1498624143119e-08,-0.051498624143118996,2.239798582027233,2.239270662213879,1.4630075575049108,4.377034874879389,0.0,0.07876736788135556,1.6133906783567329,1.6009204044893908,0.004486904783039041,65317.41272526329,0.9625993373084637,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-2,1000,2000,3567022621,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,1.0538959161722093e-08,0.010538959161722093,2.410889795572284,2.4097070955716564,1.7079501372707704,4.604675044593559,0.0,0.07269855208644307,1.585434979582652,1.5706484549524236,0.0042422076247341034,64244.82783626195,0.9593838783488109,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-3,1000,2000,3567022621,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.4639938925839814e-07,-0.14639938925839815,2.3886898203342852,2.3919795149386425,1.6028739438503283,4.63852350814479,0.0,0.07855504724290831,1.6174073337963977,1.610104451835212,0.0044628316453523735,65356.16195329682,0.9626557811753146,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,1-2,1000,2000,3567022621,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-3.6277442825540275e-07,-0.36277442825540274,2.5021381151452946,2.527061482811928,1.6151357715618575,4.945121581170153,0.0,0.07448594128325302,1.6360433309432547,1.628320772532458,0.004316228071612,64118.52196425275,0.9596190113572128,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,1-3,1000,2000,3567022621,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,-3.9926039413794897e-08,-0.0399260394137949,2.281804367761543,2.2810126326231064,1.5850749636173975,4.532399620168244,0.0,0.07996467324223049,1.653097221143319,1.65708477694165,0.004525786973259279,65226.36646371983,0.962881892034301,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,5.0,5.0,2048,2-3,1000,2000,3567022621,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,4.3564549426048484e-07,0.4356454942604848,2.385848591255373,2.4241221552480217,1.6030237768077302,4.7388063881436135,0.0,0.0747339277709269,1.6451892364629914,1.639845357156399,0.004335959181637199,64152.74859348704,0.9596225408662078,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-1,1000,2000,1938692259,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-8.675010029392669e-08,-0.08675010029392669,2.392340357755463,2.3933149230832265,1.620072441324967,4.734783889323058,0.0,0.07844729670299591,1.6131668349177999,1.6084530706251712,0.004450178115425735,65369.6651035819,0.9627168707154906,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-2,1000,2000,1938692259,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-1.0458101360247171e-07,-0.10458101360247171,2.4777810289787117,2.479368128487406,1.7488435294816542,4.795825623302971,0.0,0.0726090983872785,1.59047936772487,1.574995067560462,0.004247242481217302,64186.00775160026,0.9593172151942795,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,0-3,1000,2000,1938692259,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-6.873399468824789e-08,-0.0687339946882479,2.3717238505535625,2.3721268617632534,1.6752748968190125,4.528807663261994,0.0,0.0787529524676817,1.6146966115426697,1.607746459359403,0.004478192256803651,65335.4834245813,0.9626514711315053,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,1-2,1000,2000,1938692259,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-5.164707946584042e-07,-0.5164707946584042,2.4444203455342723,2.4977880838822464,1.6290655538382983,4.912919558460737,0.0,0.07472796504465926,1.6440627676475836,1.637095449511178,0.004326772968666118,64092.77480457881,0.9596467517457519,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,1-3,1000,2000,1938692259,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,3.059355724640799e-08,0.030593557246407988,2.2846714931885526,2.2843051318984307,1.5061815393760456,4.517262371838585,0.0,0.07986006770716916,1.6536358825001067,1.6529723126816647,0.004511295071686609,65236.72686021876,0.9629220619060966,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,2-3,1000,2000,1938692259,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,4.762764362945959e-07,0.47627643629459593,2.467814544592352,2.5127480605818375,1.7374358055123378,4.875878969376619,0.0,0.07458638143245375,1.6447465244997215,1.6378043579486108,0.004320807287919219,64053.34903599512,0.9594972280120551,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,37622513,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-6.828864734559554e-08,-0.06828864734559555,1.352753660047522,1.3538005250639722,0.8669372307980175,2.671593949025403,0.0,0.11472759433382952,1.665245017369812,1.6623866524268611,0.006841730066147205,61638.703629038035,0.984905955634169,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,37622513,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-2.309002638923467e-07,-0.23090026389234672,1.455500136849267,1.472982382645978,0.9952926946720474,2.932777406112059,0.0,0.09940029024298697,1.5950111735586738,1.5837107302427664,0.006159085166085667,60471.62470762566,0.9803703655852418,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-3,1000,2000,37622513,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-7.95323245591003e-08,-0.0795323245591003,1.3669055196945799,1.368534858789323,0.95674948170403,2.7107313007169074,0.0,0.1146681419408973,1.6648605604794586,1.661269321755205,0.006836267165814119,61639.06302958056,0.9849307279643142,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,1-2,1000,2000,37622513,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-7.589880920154187e-07,-0.7589880920154187,1.4718800078036496,1.6553933823825395,1.152140689421598,3.2445977754421866,0.0,0.10289019279381963,1.7375303269298652,1.7353724602681972,0.006318834345697413,60402.79102301697,0.9808859826893715,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,1-3,1000,2000,37622513,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,-7.538848524254438e-08,-0.07538848524254438,1.324454345467694,1.325936860345241,0.8266784547812277,2.5266627383412246,0.0,0.1171138469341112,1.7583398567754078,1.7598068050081612,0.006953469958019262,61556.64663732811,0.9852512928930799,0.0,0.0
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,10.0,10.0,2048,2-3,1000,2000,37622513,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,6.583242468854058e-07,0.6583242468854058,1.4380549989286178,1.5809253593389154,1.115430429055671,3.014019186043393,0.0,0.10292036113720764,1.7330434539719912,1.7347410908521286,0.006316815126822235,60400.52601949137,0.9808681061188046,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-1,1000,2000,1238720312,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-7.294561796649651e-08,-0.07294561796649651,1.3230749030858766,1.324753938947391,0.8626294322086582,2.6179908603515347,0.0,0.11449727456746941,1.6641524736912123,1.6609100780565944,0.006820495969945247,61612.47795322465,0.9848851885411986,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-2,1000,2000,1238720312,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-1.2101842235394455e-07,-0.12101842235394455,1.4947278178466785,1.4992463447909448,1.0096745397234517,2.929695251935939,0.0,0.09917689779941391,1.5953575179225785,1.5855039327552694,0.006140936370205332,60468.42737704886,0.9803593871222002,0.0,0.0
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,2048,0-3,1000,2000,1238720312,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.23822760206903e-07,-0.123822760206903,1.3394931317174896,1.3448705532275682,0.9071116914775422,2.6645881677860954,0.0,0.1145749518466758,1.6688650498634587,1.6628243817202817,0.006833116900169407,61598.51355521901,0.9848523380968212,0.0,0.0
