study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,invalid_fraction,boundary_hit_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,mean_runtime_per_estimate_s,median_runtime_per_estimate_s,p95_runtime_per_estimate_s,metric_conditioning,equal_pair_weights,gcc_confidence_used_by_srp
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-10.0,-10.0,1024,reference_3,500,1000,4052015168,1373262049,1373262049,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-1.259523082508097,4.060440046804271,4.310468072570771,24.29912088288097,4.084799474818445,67.30722157030787,89.48072680086688,101.17245230494525,89.48072680086688,101.17245230494525,0.417,0.307,0.139,1.0,0.0,0.0,0.018,0.0,0.139,0.0031496639986289664,0.003160800028126687,0.004147844924591482,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,4052015168,1373262049,1373262049,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.5481542341079987,8.221380975521017,8.175863946121476,22.49701789574392,4.371099958463199,53.53191695668258,73.27453463994412,92.1026530103882,73.27453463994412,92.1026530103882,0.465,0.396,0.171,1.0,0.0,0.0,0.018,0.0,0.171,0.0031522518986603246,0.0031297500245273113,0.0041102300921920685,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,4052015168,1373262049,1373262049,all_6_calibrated_gcc_wls,not_applicable,True,982,18,0.982,0.33636001289698514,-7.340351789309236,7.5706568980459386,13.71201950068196,10.020188498813711,19.91912052782088,49.77531967799427,79.01282166064699,49.77531967799427,79.01282166064699,0.9979633401221996,0.9877800407331976,0.031568228105906315,0.982,0.018000000000000016,0.0,0.018,0.018,0.031568228105906315,0.003526905897539109,0.0035391500568948686,0.004587555001489818,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,4052015168,1373262049,1373262049,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.029288168416350246,-0.578433975606923,0.5759568277898198,4.086733247380475,2.4318942632848715,10.003716438459966,10.045272828645228,10.163746594098404,10.045272828645228,10.163746594098404,0.173,0.075,0.0,1.0,0.0,0.0,0.075,0.0,0.0,0.00737512199790217,0.007015749986749142,0.010507485031848774,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,reference_3,500,1000,2270389723,3680216868,3680216868,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.028198937817724572,-0.33692571145413563,0.35272716833636936,6.773631266362118,2.2831550582131706,10.007724127421781,14.122307002956466,68.68516573484709,14.122307002956466,68.68516573484709,0.162,0.071,0.007,1.0,0.0,0.0,0.0,0.0,0.007,0.0030653399976436047,0.0029650499927811325,0.004153004958061501,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2270389723,3680216868,3680216868,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.034901785794642176,0.026387736959800265,0.0539336798356997,5.751356472620459,1.8208371012604785,7.294398190621544,18.36264451987173,53.834873268234276,18.36264451987173,53.834873268234276,0.099,0.044,0.01,1.0,0.0,0.0,0.0,0.0,0.01,0.00307805050117895,0.00299504998838529,0.004084350017365068,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2270389723,3680216868,3680216868,all_6_calibrated_gcc_wls,not_applicable,True,986,14,0.986,-0.027694535777166126,-0.6048008399552023,0.6027577643923233,3.8827696744976223,2.224308869944031,10.000283113600855,10.041114109101388,10.075337737263709,10.041114109101388,10.075337737263709,0.16531440162271804,0.060851926977687626,0.0,0.986,0.014000000000000012,0.0,0.0,0.014,0.0,0.0035262077983934433,0.0034671000321395695,0.004613255074946209,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,2270389723,3680216868,3680216868,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.008554212467389296,-0.31249234762133643,0.31097374958602747,3.012797445711803,1.7874041005783485,5.988913326237879,10.005769374668466,10.03973112472741,10.005769374668466,10.03973112472741,0.083,0.025,0.0,1.0,0.0,0.0,0.025,0.0,0.0,0.007223268800182268,0.006756149989087135,0.010147265053819863,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,reference_3,500,1000,3687031876,3769072507,3769072507,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.022601450741464343,-0.19829374437701244,0.19828294807125751,2.5456366896704963,1.564742626328032,4.682971906748094,10.001054217252527,10.024881517908046,10.001054217252527,10.024881517908046,0.045,0.013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030321889009792356,0.002972249989397824,0.0039215199300087974,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,3687031876,3769072507,3769072507,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.011948958770302732,-0.05670483158002413,0.05743609621622467,1.9889658636305976,1.2679021939349433,3.886463499286544,6.022839283390793,8.848000493272732,6.022839283390793,8.848000493272732,0.017,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030313805011101067,0.0029738000594079494,0.0038747950515244153,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,3687031876,3769072507,3769072507,all_6_calibrated_gcc_wls,not_applicable,True,989,11,0.989,0.0007129101477069675,-0.10987279682430978,0.10916327459379083,2.169008737577701,1.2636975609044554,4.04622334398673,6.958753800380841,10.012930124133781,6.958753800380841,10.012930124133781,0.025278058645096056,0.007077856420626896,0.0,0.989,0.01100000000000001,0.0,0.0,0.011,0.0,0.0034108280017971994,0.0033565500052645802,0.0044271400664001705,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,3687031876,3769072507,3769072507,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.011659592762113728,-0.052676099534703674,0.05345606824806787,1.96629210411839,1.2557075537582856,3.8761479591873687,5.341780852472771,10.0000864146128,5.341780852472771,10.0000864146128,0.016,0.002,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.007225316700525582,0.006854050036054105,0.009885549952741712,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,reference_3,500,1000,3898053548,1266175952,1266175952,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0003420064310533217,-0.10829739380245561,0.1080152030631584,1.7215769115801973,1.1760132077728995,3.2645464527121404,4.466536087595828,6.58929408298029,4.466536087595828,6.58929408298029,0.008,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002299981800839305,0.0022268500179052353,0.002705014985986053,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3898053548,1266175952,1266175952,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.008976993537302089,-0.04714581390841706,0.047801952060115935,1.4216288284518455,0.985412364317979,2.7621932460218046,4.001136729413122,5.765021565552555,4.001136729413122,5.765021565552555,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023079850024078042,0.002234449959360063,0.002775949949864298,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3898053548,1266175952,1266175952,all_6_calibrated_gcc_wls,not_applicable,True,983,17,0.983,0.0019086908269316319,-0.11319052090506934,0.11301773129788091,1.4804905041242529,0.9809972301137782,2.9234241692631238,4.3174362675794535,6.519675930067584,4.3174362675794535,6.519675930067584,0.00508646998982706,0.0,0.0,0.983,0.017000000000000015,0.0,0.0,0.017,0.0,0.002571679699816741,0.0025187000283040106,0.0029955449921544633,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,3898053548,1266175952,1266175952,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.008623176056449439,-0.04122221246863519,0.04192509014162787,1.4169311801452267,0.9903058911744381,2.692162719564152,3.992502610463157,5.918848473594301,3.992502610463157,5.918848473594301,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005602218700223602,0.005263050086796284,0.00770843010395765,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,reference_3,500,1000,764094111,36878349,36878349,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.003885245664388601,-0.03838389469672221,0.03844415643122758,1.3219961493779142,0.8524298652409714,2.611696406125926,3.725996492768268,4.512414122803342,3.725996492768268,4.512414122803342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022535754018463195,0.0022069000406190753,0.0025743300444446503,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,764094111,36878349,36878349,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.002497653917994011,-0.005622695355191502,0.006059621993422342,1.115524944813501,0.7504152467823444,2.1693513416277277,2.795518034784937,3.688455033665811,2.795518034784937,3.688455033665811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022595321016851814,0.0022149000433273613,0.0025867650227155534,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,764094111,36878349,36878349,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,0.012546802287208395,-0.06969858067286903,0.07068249405170508,1.1713355918611832,0.7863841536538888,2.2441676935523778,3.09257740843431,4.897879945311721,3.09257740843431,4.897879945311721,0.0010080645161290322,0.0,0.0,0.992,0.008000000000000007,0.0,0.0,0.008,0.0,0.002530058198608458,0.0024945500772446394,0.002867349947337061,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,764094111,36878349,36878349,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.002337512701779789,-0.003538279791746878,0.004149187082851416,1.1155074417310862,0.7401130198681282,2.1636805341976237,2.8532373059659926,3.7948539141437063,2.8532373059659926,3.7948539141437063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005465499803074636,0.005270299967378378,0.0067793050431646405,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,reference_3,500,1000,4286221535,3336920253,3336920253,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.007302108240462955,-0.04537198983290235,0.045874973030337114,1.0438214813913218,0.7059065660234077,2.04498232380496,2.8508176801584044,3.402062989149231,2.8508176801584044,3.402062989149231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002252475801156834,0.002216600056272,0.002493729902198538,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,4286221535,3336920253,3336920253,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.000355489685247176,-0.014400886544562242,0.014360916474263392,0.9054866186522522,0.6120902956650329,1.833314076917222,2.3535519697352214,2.8787644937226697,2.3535519697352214,2.8787644937226697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002258054202771746,0.002222349983640015,0.0024963800329715013,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,4286221535,3336920253,3336920253,all_6_calibrated_gcc_wls,not_applicable,True,988,12,0.988,-0.007857932386197378,-0.041310691757326434,0.04198652239432091,0.9203860227188013,0.5943958489138319,1.8509808096498008,2.447061365722229,3.1961648253301678,2.447061365722229,3.1961648253301678,0.0,0.0,0.0,0.988,0.01200000000000001,0.0,0.0,0.012,0.0,0.0025265084978891537,0.0025057499879039824,0.0027692100149579344,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,4286221535,3336920253,3336920253,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-7.616168040085316e-05,-0.012905334714955958,0.01286099858411668,0.9069014475832294,0.610946492298483,1.824642384611889,2.338410868478082,2.858914867621557,2.338410868478082,2.858914867621557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005387131601455621,0.005211550043895841,0.006610449933214113,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,reference_3,500,1000,2612514717,2189951555,2189951555,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.008841312905536467,-0.05644913224248535,0.05708268708052496,0.8174234021769016,0.5336486555959457,1.5779712503954213,2.1006579195291666,2.5981833835045145,2.1006579195291666,2.5981833835045145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002246905401931144,0.002207099983934313,0.0025361849868204443,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,2612514717,2189951555,2189951555,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0007267665369488406,-0.036997834712011284,0.03697729234109293,0.7137205443735137,0.4908037262702725,1.3845453284968852,1.8633874515917936,2.5028570166812076,1.8633874515917936,2.5028570166812076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002256057700142264,0.0022153500467538834,0.002555500011658296,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,2612514717,2189951555,2189951555,all_6_calibrated_gcc_wls,not_applicable,True,994,6,0.994,0.005884890763655087,-0.03738110179144405,0.0377958817048214,0.7359564644100112,0.4922830900010583,1.4170411891763508,1.931366307988001,2.257968524137512,1.931366307988001,2.257968524137512,0.0,0.0,0.0,0.994,0.006000000000000005,0.0,0.0,0.006,0.0,0.002530714800464921,0.0024986499920487404,0.0028356300434097645,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,2612514717,2189951555,2189951555,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0002118101999695325,-0.034882278621632797,0.03485520380477568,0.713099232485213,0.49435581109250776,1.380202279304718,1.8567373670517646,2.523942009926159,1.8567373670517646,2.523942009926159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0054465569058666004,0.005242749990429729,0.006786904984619468,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,reference_3,500,1000,893368488,3952493046,3952493046,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.008379926241286802,-0.026990929379144005,0.028208746455663375,0.6002945745138976,0.4100243787394306,1.1451942633112528,1.4845532439542117,2.0538302776038555,1.4845532439542117,2.0538302776038555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002243828602251597,0.002210000006016344,0.0025383399974089112,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,893368488,3952493046,3952493046,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0019087797693804925,-0.005817494425142323,0.006101615325865046,0.5476650261414725,0.3754939213234365,1.0567403089418517,1.4044459592262528,1.9161970541841105,1.4044459592262528,1.9161970541841105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002249568803352304,0.002216799999587238,0.0025374849967192852,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,893368488,3952493046,3952493046,all_6_calibrated_gcc_wls,not_applicable,True,997,3,0.997,0.004058871488105676,-0.04842515518747075,0.0485736840134893,0.5792638865720043,0.38810917076329443,1.1223105658800725,1.5715497930409692,1.9606142487807654,1.5715497930409692,1.9606142487807654,0.0,0.0,0.0,0.997,0.0030000000000000027,0.0,0.0,0.003,0.0,0.0025338007976533844,0.0025034500285983086,0.0028427349927369503,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,893368488,3952493046,3952493046,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0012321548060260836,-0.0035143763774722215,0.0037058577927617546,0.547425791311635,0.37408838002124933,1.0501643389765631,1.4100673629238936,1.927114287962267,1.4100673629238936,1.927114287962267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005388915201066993,0.0051887500449083745,0.006708554975921288,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,reference_3,500,1000,1514653963,3656717843,3656717843,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.0038086901826072496,-0.030174004071942533,0.03040078524092496,0.388178439039725,0.25304519564657063,0.7640586250395305,1.0142421724147517,1.3443574712902226,1.0142421724147517,1.3443574712902226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030031171989394353,0.0029026500415056944,0.004009824921377003,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,1514653963,3656717843,3656717843,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.0016027571237943767,-0.016456842641102334,0.016527441376845756,0.35103262348040876,0.22271184043487122,0.6838164186703055,0.8709744332573855,1.1690753749580316,0.8709744332573855,1.1690753749580316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003017114700283855,0.002920999948401004,0.004005735111422837,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,1514653963,3656717843,3656717843,all_6_calibrated_gcc_wls,not_applicable,True,998,2,0.998,0.013431120245244654,-0.027371313663340918,0.03039191751686928,0.39218278142479623,0.25018365739120096,0.7839698397011893,1.0414086829829958,1.23024159328281,1.0414086829829958,1.23024159328281,0.0,0.0,0.0,0.998,0.0020000000000000018,0.0,0.0,0.002,0.0,0.003434897602768615,0.0033593500265851617,0.004515260033076629,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,1514653963,3656717843,3656717843,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0025194229806953608,-0.013741740929172741,0.01395879317154607,0.3506195573050841,0.22455087300032117,0.6834775506057261,0.8840419624422702,1.16603848082394,0.8840419624422702,1.16603848082394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006707730699563399,0.0062612000037916005,0.009567660093307496,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,reference_3,500,1000,54016517,2877792475,2877792475,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.0072221869668326975,-0.009262793860246952,0.011679400038531781,0.23395341716623502,0.15031947063529835,0.4726707458932815,0.6202899003604292,0.8518895704184327,0.6202899003604292,0.8518895704184327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031129544030409307,0.003107600030489266,0.0041641450370661914,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,54016517,2877792475,2877792475,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0018637320994677612,0.008488411724716373,0.008686025720950806,0.2245392275060162,0.14291008828949128,0.46162814704421995,0.5844466349422639,0.9187451810918029,0.5844466349422639,0.9187451810918029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031219838021788746,0.003094749990850687,0.004172789992298931,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,54016517,2877792475,2877792475,all_6_calibrated_gcc_wls,not_applicable,True,997,3,0.997,0.0032726442593103452,0.0065137681860236675,0.007266764281440844,0.2490550657144702,0.154507637307225,0.4973205264773213,0.6639776006350955,0.9607911307455621,0.6639776006350955,0.9607911307455621,0.0,0.0,0.0,0.997,0.0030000000000000027,0.0,0.0,0.003,0.0,0.0035892705010483043,0.003627349913585931,0.004787744907662273,successful_trials_only,False,False
